theta,probability
92.39194388960644,0.00001799999999996249
92.60730381421091,0.000013000000000040757
92.8226637388154,0.000012000000000012001
93.03802366341986,0.000009000000000036756
93.25338358802433,0.000005999999999950489
93.4687435126288,0.000004000000000004
93.68410343723329,0.000004000000000004
93.89946336183776,0.000004000000000004
94.11482328644223,0.0000029999999999752447
94.33018321104672,0.0000029999999999752447
94.54554313565119,0.000001999999999946489
94.76090306025566,0.000001999999999946489
94.97626298486013,0.0000010000000000287557
95.19162290946461,0.0000010000000000287557
95.40698283406908,0.0000010000000000287557
95.62234275867355,0.0000010000000000287557
95.83770268327804,0.0000010000000000287557
96.05306260788251,0.0000010000000000287557
96.26842253248698,0.0000010000000000287557
96.48378245709146,0.0000010000000000287557
96.69914238169594,0.0000010000000000287557
96.9145023063004,0.0000010000000000287557
97.12986223090488,0.0000010000000000287557
97.34522215550936,0.0000010000000000287557
97.56058208011383,0.0000010000000000287557
97.7759420047183,0
