theta,probability
15.691015500556558,0.003349999999999964
15.937243182116147,0.003330000000000055
16.183470863675723,0.003310000000000035
16.42969854523531,0.003269999999999995
16.6759262267949,0.003229999999999955
16.92215390835449,0.0031999999999999806
17.168381589914063,0.003129999999999966
17.41460927147365,0.003109999999999946
17.66083695303324,0.0030599999999999516
17.907064634592828,0.0030200000000000227
18.153292316152402,0.0029599999999999627
18.39951999771199,0.002929999999999988
18.64574767927158,0.002909999999999968
18.891975360831168,0.0028399999999999537
19.138203042390757,0.002809999999999979
19.38443072395033,0.00270999999999999
19.63065840550992,0.0026800000000000157
19.876886087069508,0
