theta,probability
-14.104541875073727,0.17437999999999998
-13.890720296585405,0.17237999999999998
-13.676898718097084,0.17059999999999997
-13.463077139608748,0.16895000000000004
-13.249255561120426,0.16724000000000006
-13.035433982632105,0.16556000000000004
-12.82161240414377,0.16373000000000004
-12.607790825655448,0.16173000000000004
-12.393969247167126,0.15991999999999995
-12.18014766867879,0.15805999999999998
-11.966326090190469,0.15635
-11.752504511702147,0.15485000000000004
-11.538682933213812,0.15324000000000004
-11.32486135472549,0.15149999999999997
-11.111039776237169,0.14991
-10.897218197748833,0.1483
-10.683396619260511,0.14653000000000005
-10.46957504077219,0.14478999999999997
-10.255753462283854,0.14297000000000004
-10.041931883795533,0.14125
-9.828110305307211,0.13954999999999995
-9.614288726818875,0.13807999999999998
-9.400467148330554,0.13659
-9.186645569842232,0.13529999999999998
-8.972823991353897,0.13373000000000002
-8.759002412865575,0.13221000000000005
-8.54518083437724,0.13063999999999998
-8.331359255888918,0.12917999999999996
-8.117537677400597,0.12758000000000003
-7.90371609891226,0.12617
-7.689894520423938,0.12478999999999996
-7.476072941935617,0.12331999999999999
-7.262251363447281,0.12189000000000005
-7.04842978495896,0.12041999999999997
-6.834608206470638,0.11914000000000002
-6.620786627982302,0.11780999999999997
-6.406965049493981,0.11631999999999998
-6.193143471005659,0.11514000000000002
-5.979321892517324,0.11380000000000001
-5.765500314029002,0.11243999999999998
-5.551678735540681,0.11109000000000002
-5.337857157052345,0.10972000000000004
-5.1240355785640235,0.10846
-4.910214000075702,0.10736000000000001
-4.696392421587366,0.10618000000000005
-4.482570843099045,0.10489000000000004
-4.268749264610723,0.10362000000000005
-4.0549276861223875,0.10229999999999995
-3.841106107634066,0.10101000000000004
-3.6272845291457445,0.09970999999999997
-3.413462950657409,0.09843000000000002
-3.1996413721690873,0.09733000000000003
-2.9858197936807516,0.09618000000000004
-2.77199821519243,0.09499000000000002
-2.5581766367041086,0.09402999999999995
-2.344355058215773,0.09265999999999996
-2.1305334797274513,0.09148999999999996
-1.91671190123913,0.09055999999999997
-1.7028903227507943,0.08938999999999997
-1.4890687442624728,0.08818000000000004
-1.2752471657741513,0.08716999999999997
-1.0614255872858156,0.08616000000000001
-0.8476040087974941,0.08518000000000003
-0.6337824303091726,0.08421999999999996
-0.41996085182083687,0.08331999999999995
-0.20613927333251536,0.08223999999999998
0.00768230515580616,0.08074000000000003
0.22150388364414186,0.07987
0.43532546213246337,0.07891999999999999
0.6491470406207849,0.07784000000000002
0.8629686191091206,0.07686000000000004
1.076790197597442,0.07601000000000002
1.2906117760857636,0.07518999999999998
1.5044333545740993,0.07418000000000002
1.7182549330624208,0.07333999999999996
1.9320765115507423,0.07232000000000005
2.1458980900390783,0.07135000000000002
2.3597196685274,0.07030999999999998
2.5735412470157355,0.06959000000000004
2.787362825504057,0.06871000000000005
3.0011844039923785,0.06794
3.2150059824807142,0.06711999999999996
3.4288275609690357,0.06635999999999997
3.6426491394573572,0.06547999999999998
3.856470717945693,0.06477
4.0702922964340145,0.06383000000000005
4.284113874922336,0.06308000000000002
4.497935453410672,0.06213999999999997
4.711757031898993,0.06140000000000001
4.925578610387315,0.06057000000000001
5.13940018887565,0.05976999999999999
5.353221767363972,0.059130000000000016
5.567043345852293,0.05845
5.780864924340629,0.05779999999999996
5.994686502828951,0.05718000000000001
6.208508081317272,0.056420000000000026
6.422329659805608,0.05571999999999999
6.636151238293929,0.05505000000000004
6.849972816782251,0.054440000000000044
7.063794395270587,0.05381999999999998
7.277615973758908,0.05303000000000002
7.49143755224723,0.05249000000000004
7.705259130735565,0.051939999999999986
7.919080709223887,0.05113999999999996
8.132902287712207,0.05047999999999997
8.346723866200543,0.04991000000000001
8.560545444688865,0.04937999999999998
8.7743670231772,0.048799999999999955
8.988188601665522,0.04805000000000004
9.202010180153843,0.04737999999999998
9.41583175864218,0.046699999999999964
9.6296533371305,0.046089999999999964
9.843474915618822,0.045359999999999956
10.057296494107158,0.04464000000000001
10.27111807259548,0.04422000000000004
10.4849396510838,0.04359999999999997
10.698761229572137,0.04296999999999995
10.912582808060458,0.04246000000000005
11.12640438654878,0.04191
11.340225965037115,0.04139999999999999
11.554047543525437,0.040980000000000016
11.767869122013758,0.040510000000000046
11.981690700502094,0.03998999999999997
12.195512278990416,0.03947999999999996
12.409333857478737,0.03910999999999998
12.623155435967073,0.03861999999999999
12.836977014455394,0.03815999999999997
13.050798592943716,0.03771000000000002
13.264620171432052,0.03727999999999998
13.478441749920373,0.036839999999999984
13.692263328408695,0.03635999999999995
13.90608490689703,0.035969999999999946
14.119906485385352,0.035479999999999956
14.333728063873687,0.03513999999999995
14.547549642362009,0.03478999999999999
14.76137122085033,0.03427000000000002
14.975192799338666,0.03381000000000001
15.189014377826988,0.033320000000000016
15.40283595631531,0.032889999999999975
15.616657534803645,0.032399999999999984
15.830479113291966,0.03200000000000003
16.04430069178029,0.03154999999999997
16.258122270268625,0.031279999999999974
16.471943848756947,0.03078000000000003
16.68576542724527,0.030299999999999994
16.899587005733604,0.029869999999999952
